,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,address,postal_code
175,102C,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,102C CANBERRA ST,753102
176,102C,PUNGGOL FIELD,17,2000,Y,N,N,N,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,102C PUNGGOL FIELD,823102
177,102D,PUNGGOL FIELD,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,102D PUNGGOL FIELD,824102
178,103,AH HOOD RD,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,103 AH HOOD RD,320103
179,103,ALJUNIED CRES,12,1977,Y,N,N,N,N,N,GL,154,0,0,0,0,0,0,0,0,0,154,0,0,103 ALJUNIED CRES,380103
180,103,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,131,0,0,97,33,1,0,0,0,0,0,0,0,103 ANG MO KIO AVE 3,560103
181,103,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,154,0,0,126,26,0,2,0,0,0,0,0,0,103 BEDOK NTH AVE 4,460103
182,103,BEDOK RESERVOIR RD,12,1985,Y,Y,N,N,N,N,BD,154,0,0,88,66,0,0,0,0,0,0,0,0,103 BEDOK RESERVOIR RD,470103
183,103,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,103 BISHAN ST 12,570103
184,103,BT BATOK CTRL,13,1984,Y,N,N,Y,N,N,BB,96,0,0,4,44,48,0,0,0,0,0,0,0,103 BT BATOK CTRL,650103
185,103,BT PURMEI RD,11,1982,Y,Y,N,N,N,N,BM,119,0,0,68,50,1,0,0,0,0,0,0,0,103 BT PURMEI RD,090103
186,103,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,103 C'WEALTH CRES,140103
187,103,CANBERRA ST,1,2020,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,103 CANBERRA ST,750103
188,103,CLEMENTI ST 14,14,1984,Y,N,N,N,N,N,CL,104,0,0,0,18,86,0,0,0,0,0,0,0,103 CLEMENTI ST 14,120103
189,103,EDGEFIELD PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,103 EDGEFIELD PLAINS,820103
190,103,GANGSA RD,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,103 GANGSA RD,670103
191,103,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,103 HENDERSON CRES,150103
192,103,HOUGANG AVE 1,13,1983,Y,N,N,N,N,N,HG,81,0,0,0,30,51,0,0,0,0,0,0,0,103 HOUGANG AVE 1,530103
193,103,JLN RAJAH,25,1983,Y,N,N,N,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,103 JLN RAJAH,321103
194,103,JURONG EAST ST 13,25,1982,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,103 JURONG EAST ST 13,600103
195,103,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,103 LENGKONG TIGA,410103
196,103,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,159,0,0,0,0,0,0,0,0,0,159,0,0,103 LOR 1 TOA PAYOH,310103
197,103,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,103 PASIR RIS ST 12,510103
198,103,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,63,0,0,62,0,0,1,0,0,0,0,0,0,103 POTONG PASIR AVE 1,350103
199,103,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,123,0,0,0,0,0,123,0,0,0,0,0,0,103 RIVERVALE WALK,540103
200,103,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,103 SERANGOON NTH AVE 1,550103
201,103,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,103 SPOTTISWOODE PK RD,080103
202,103,TAMPINES ST 11,10,1982,Y,N,N,N,N,N,TAP,126,0,0,72,54,0,0,0,0,0,0,0,0,103 TAMPINES ST 11,520103
203,103,TECK WHYE LANE,9,1988,Y,Y,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,103 TECK WHYE LANE,680103
204,103,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,103 TOWNER RD,322103
205,103,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,24,8,0,0,0,0,0,0,0,0,103 WOODLANDS ST 13,730103
206,103,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,64,0,0,60,4,0,0,0,0,0,0,0,0,103 YISHUN RING RD,760103
207,103A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,116,0,0,56,60,0,0,0,0,0,0,0,0,103A BIDADARI PK DR,341103
208,103A,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103A CANBERRA ST,751103
209,103A,DEPOT RD,25,1999,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,103A DEPOT RD,101103
210,103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,N,N,PG,96,0,0,0,0,96,0,0,0,0,0,0,0,103A EDGEFIELD PLAINS,821103
211,103A,RIVERVALE WALK,5,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,103A RIVERVALE WALK,541103
212,103B,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,152,0,0,76,76,0,0,0,0,0,0,0,0,103B BIDADARI PK DR,342103
213,103B,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,224,0,140,28,56,0,0,0,0,0,0,0,0,103B CANBERRA ST,752103
214,103B,DEPOT RD,20,1999,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,103B DEPOT RD,102103
215,103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103B EDGEFIELD PLAINS,822103
216,103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,103C EDGEFIELD PLAINS,823103
217,104,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,104 ALJUNIED CRES,380104
218,104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,N,N,BD,84,0,0,0,12,72,0,0,0,0,0,0,0,104 BEDOK RESERVOIR RD,470104
219,104,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,153,0,0,124,26,0,3,0,0,0,0,0,0,104 BEDOK NTH AVE 4,460104
220,104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0,104 BISHAN ST 12,570104
221,104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,104 BT BATOK CTRL,650104
222,104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0,104 BT PURMEI RD,090104
223,104,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,104 C'WEALTH CRES,140104
224,104,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,104 CANBERRA ST,750104
225,104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0,104 CLEMENTI ST 14,120104
226,104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,104 GANGSA RD,670104
227,104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,104 HENDERSON CRES,150104
228,104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0,104 HOUGANG AVE 1,530104
229,104,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,216,0,0,0,0,0,0,0,0,0,216,0,0,104 JLN BT MERAH,160104
230,104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0,104 JLN DUSUN,320104
231,104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,104 JLN RAJAH,321104
232,104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,104 JURONG EAST ST 13,600104
233,104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,104 LENGKONG TIGA,410104
234,104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,104 LOR 1 TOA PAYOH,310104
235,104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,104 PASIR RIS ST 12,510104
236,104,POTONG PASIR AVE 1,16,1984,Y,Y,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,104 POTONG PASIR AVE 1,350104
237,104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,104 RIVERVALE WALK,540104
238,104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,104 SERANGOON NTH AVE 1,550104
239,104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,104 SPOTTISWOODE PK RD,080104
240,104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,104 TAMPINES ST 11,520104
241,104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,104 TECK WHYE LANE,680104
242,104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,104 TOWNER RD,322104
243,104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,104 WHAMPOA DR,323104
244,104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,104 WOODLANDS ST 13,730104
245,104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,104 YISHUN RING RD,760104
246,104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,104A ANG MO KIO ST 11,560104
247,104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0,104A BIDADARI PK DR,341104
248,104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,104A CANBERRA ST,751104
249,104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,104A DEPOT RD,101104
250,104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104A EDGEFIELD PLAINS,821104
251,104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104A HENDERSON CRES,151104
252,104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,104B ANG MO KIO ST 11,561104
253,104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,104B CANBERRA ST,752104
254,104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,104B DEPOT RD,102104
255,104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,104B EDGEFIELD PLAINS,822104
256,104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,104C ANG MO KIO ST 11,562104
257,104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,104C CANBERRA ST,753104
258,104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,104C DEPOT RD,103104
259,104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,104D CANBERRA ST,754104
260,105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,105 ALJUNIED CRES,380105
261,105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,105 ANG MO KIO AVE 4,560105
262,105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,105 BEDOK RESERVOIR RD,470105
263,105,BEDOK NTH AVE 4,14,1976,Y,Y,N,Y,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,105 BEDOK NTH AVE 4,460105
264,105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0,105 BISHAN ST 12,570105
265,105,BIDADARI PK DR,1,2019,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,105 BIDADARI PK DR,340105
266,105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,105 BT BATOK CTRL,650105
267,105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,105 BT PURMEI RD,090105
268,105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,105 CANBERRA ST,750105
269,105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,105 CLEMENTI ST 12,120105
270,105,DEPOT RD,2,2016,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105 DEPOT RD,100105
271,105,EDGEFIELD PLAINS,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,105 EDGEFIELD PLAINS,820105
272,105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0,105 GANGSA RD,670105
273,105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0,105 HENDERSON CRES,150105
274,105,HOUGANG AVE 1,4,2005,N,N,Y,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,105 HOUGANG AVE 1,530105
275,105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0,105 JLN RAJAH,320105
276,105,JLN BT MERAH,12,1967,Y,Y,N,Y,N,N,BM,324,0,0,0,0,0,0,0,0,306,18,0,0,105 JLN BT MERAH,160105
277,105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,105 JURONG EAST ST 13,600105
278,105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,105 LENGKONG TIGA,410105
279,105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,105 LOR 1 TOA PAYOH,310105
280,105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0,105 PASIR RIS ST 12,510105
281,105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0,105 POTONG PASIR AVE 1,350105
282,105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,105 RIVERVALE WALK,540105
283,105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0,105 SERANGOON NTH AVE 1,550105
284,105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0,105 SIMEI ST 1,520105
285,105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,105 SPOTTISWOODE PK RD,080105
286,105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,105 TAMPINES ST 11,521105
287,105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,65,66,0,0,0,0,0,0,1,0,105 TECK WHYE LANE,680105
288,105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0,105 TOWNER RD,321105
289,105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,105 WOODLANDS ST 13,730105
290,105,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,105 YISHUN RING RD,760105
291,105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0,105A BIDADARI PK DR,341105
292,105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0,105A DEPOT RD,101105
293,105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105A EDGEFIELD PLAINS,821105
294,105A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105A JLN BT MERAH,161105
295,105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0,105B BIDADARI PK DR,342105
296,105B,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,105B DEPOT RD,102105
297,105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105B EDGEFIELD PLAINS,822105
298,105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105C EDGEFIELD PLAINS,823105
299,105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,105D EDGEFIELD PLAINS,824105
300,106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,167,22,4,0,0,0,0,0,1,0,106 ALJUNIED CRES,380106
301,106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,115,20,2,0,0,0,0,0,1,0,106 ANG MO KIO AVE 4,560106
302,106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0,106 BEDOK NTH AVE 4,460106
303,106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,106 BEDOK RESERVOIR RD,470106
304,106,BIDADARI PK DR,3,2019,N,Y,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,106 BIDADARI PK DR,340106
305,106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,106 BISHAN ST 12,570106
306,106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,106 BT BATOK CTRL,650106
307,106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0,106 BT PURMEI RD,090106
308,106,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,106 C'WEALTH CRES,140106
309,106,CANBERRA ST,4,2016,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CANBERRA ST,750106
310,106,CLEMENTI ST 12,4,1985,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,106 CLEMENTI ST 12,120106
311,106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,106 GANGSA RD,670106
312,106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,106 HENDERSON CRES,150106
313,106,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,51,0,0,41,9,0,0,0,0,0,0,1,0,106 HOUGANG AVE 1,530106
314,106,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,330,0,0,0,0,0,0,0,0,312,18,0,0,106 JLN BT MERAH,160106
315,106,JLN RAJAH,10,1983,Y,N,N,N,N,N,KWN,68,0,0,0,0,0,68,0,0,0,0,0,0,106 JLN RAJAH,321106
316,106,JLN DUSUN,9,1980,Y,N,N,Y,N,N,KWN,97,0,0,0,97,0,0,0,0,0,0,0,0,106 JLN DUSUN,320106
317,106,JURONG EAST ST 13,25,1982,Y,Y,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,106 JURONG EAST ST 13,600106
318,106,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,43,0,0,0,0,0,43,0,0,0,0,0,0,106 LENGKONG TIGA,410106
319,106,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,158,0,0,0,0,0,0,0,0,0,158,0,0,106 LOR 1 TOA PAYOH,310106
320,106,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,106 PASIR RIS ST 12,510106
321,106,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,38,0,0,36,0,0,2,0,0,0,0,0,0,106 POTONG PASIR AVE 1,350106
322,106,PUNGGOL FIELD,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,106 PUNGGOL FIELD,820106
323,106,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,106 RIVERVALE WALK,540106
324,106,SERANGOON NTH AVE 1,12,1983,Y,N,N,N,N,N,SGN,131,0,0,130,0,1,0,0,0,0,0,0,0,106 SERANGOON NTH AVE 1,550106
325,106,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,106 SIMEI ST 1,520106
326,106,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,106 SPOTTISWOODE PK RD,080106
327,106,TAMPINES ST 11,11,1983,Y,N,N,Y,N,N,TAP,80,0,0,0,12,68,0,0,0,0,0,0,0,106 TAMPINES ST 11,521106
328,106,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,110,0,0,66,44,0,0,0,0,0,0,0,0,106 TECK WHYE LANE,680106
329,106,TOWNER RD,11,1983,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,106 TOWNER RD,322106
330,106,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0,106 WOODLANDS ST 13,730106
331,106,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,60,0,0,54,4,0,0,0,0,0,0,2,0,106 YISHUN RING RD,760106
332,106A,BIDADARI PK DR,17,2019,Y,Y,N,Y,N,N,TP,107,0,0,0,62,45,0,0,0,0,0,0,0,106A BIDADARI PK DR,341106
333,106A,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0,106A CANBERRA ST,751106
334,106A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,106A DEPOT RD,101106
335,106A,HENDERSON CRES,2,1972,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,106A HENDERSON CRES,151106
336,106A,LOR 1 TOA PAYOH,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,106A LOR 1 TOA PAYOH,311106
337,106A,PUNGGOL FIELD,17,2001,Y,Y,N,N,N,N,PG,131,0,0,0,30,101,0,0,0,0,0,0,0,106A PUNGGOL FIELD,821106
338,106B,BIDADARI PK DR,17,2019,Y,N,N,Y,N,N,TP,87,0,0,0,55,32,0,0,0,0,0,0,0,106B BIDADARI PK DR,342106
339,106B,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0,106B CANBERRA ST,752106
340,106B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,106B DEPOT RD,102106
341,106B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,56,26,0,0,0,0,0,0,0,106B PUNGGOL FIELD,822106
342,106C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,38,44,0,0,0,0,0,0,0,106C PUNGGOL FIELD,823106
343,106D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,106D PUNGGOL FIELD,824106
344,107,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,107 ALJUNIED CRES,380107
345,107,ANG MO KIO AVE 4,11,1977,Y,Y,N,N,N,N,AMK,131,0,0,111,18,1,1,0,0,0,0,0,0,107 ANG MO KIO AVE 4,560107
346,107,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0,107 BEDOK NTH RD,460107
347,107,BEDOK RESERVOIR RD,13,1985,Y,N,N,N,N,N,BD,120,0,0,72,48,0,0,0,0,0,0,0,0,107 BEDOK RESERVOIR RD,470107
348,107,BIDADARI PK DR,1,2021,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,107 BIDADARI PK DR,340107
